Description,GTINShipDate,Quantity
Plastic Bulk Giants,3/8/2018,1
"55"" Bin Giant",3/8/2018,1
500kg Giant,3/8/2018,1
20lb #1,3/8/2018,1
6kg (300-450g)L1,3/9/2018,1
500kg Class 2,3/9/2018,1
500kg Giant,3/9/2018,1
"36""Pickouts(2.5""-4.5"")",3/9/2018,1
40lb Jmbo Sysco/FP,3/9/2018,1
40lb #2 Sysco/FP,3/9/2018,1
40lb 55ct Sysco/FP,3/9/2018,1
40lb 70-80ct - CV,3/9/2018,1
18kg (300-600g),3/9/2018,1
18kg (450-600g),3/9/2018,1
Micro 20lb 34ct FL,3/9/2018,1
40lb No 1,3/9/2018,1
40lb 45ct Sysco/FP,3/9/2018,1
40lb 40-50ct - CV,3/9/2018,1
18kg (600-800g),3/9/2018,1
40lb 85-90ct Sy/FP,3/9/2018,1
6kg (450-600g)L2,3/9/2018,1
40lb Organic,3/9/2018,1
40lb Marble Mix,3/9/2018,1
40lb 90ct,3/9/2018,1
40lb 25-28ct - CV,3/9/2018,1
40lb 35ct Sysco/FP,3/9/2018,1
40lb 50ct,3/9/2018,1
40lb 38-40ct - CV,3/9/2018,1
40lb 90ct,3/10/2018,1
40lb 100ct,3/12/2018,1
40lb No 1,3/12/2018,1
40lb 90ct,3/12/2018,1
40lb 55ct Sysco/FP,3/12/2018,1
"55"" Bin Giant",3/12/2018,1
40lb 50ct,3/12/2018,1
40lb 85-90ct Sy/FP,3/12/2018,1
40lb 75ct Sysco/FP,3/12/2018,1
12/3lb Bags,3/12/2018,1
40lb #2 Sysco/FP,3/12/2018,1
18kg (450-600g),3/12/2018,1
40lb 33ct,3/12/2018,1
40lb 45ct Sysco/FP,3/12/2018,1
40lb 65ct,3/12/2018,1
500kg (300-800g),3/12/2018,1
40lb 45ct,3/12/2018,1
40lb 90ct,3/13/2018,1
40lb No 2,3/13/2018,1
40lb No 1,3/13/2018,1
18kg (150-300g),3/13/2018,1
40lb 55-65ct - CV,3/13/2018,1
40lb 110ct,3/13/2018,1
6kg (300-450g)L1,3/13/2018,1
40lb 55ct Sysco/FP,3/13/2018,1
40lb 16-17oz-CV,3/13/2018,1
40lb 25-28ct - CV,3/13/2018,1
40lb 40-50ct - CV,3/13/2018,1
500kg (300-800g),3/13/2018,1
40lb 75ct Sysco/FP,3/13/2018,1
40lb 45ct Sysco/FP,3/13/2018,1
20lb Fingerling,3/13/2018,1
40lb 50ct,3/13/2018,1
6kg (450-600g)L2,3/13/2018,1
18kg (300-600g),3/13/2018,1
40lb Med Sysco/FP,3/13/2018,1
40lb 120ct - CV,3/13/2018,1
40lb 38-40ct - CV,3/13/2018,1
40lb 70-80ct - CV,3/13/2018,1
40lb 75ct Sysco/FP,3/14/2018,1
40lb Med Sysco/FP,3/14/2018,1
"55"" Bin Giant",3/14/2018,1
18kg (600-800g),3/14/2018,1
Micro - 6Kg (24ct),3/14/2018,1
"Murasaki(1.5""-3.5"") Plastic",3/14/2018,1
6kg (450-600g)L2,3/14/2018,1
40lb 65-85ct,3/14/2018,1
500kg (300-800g),3/14/2018,1
40lb No 1,3/14/2018,1
40lb Bonita (White),3/14/2018,1
40lb 40-50ct - CV,3/14/2018,1
40lb 90ct,3/14/2018,1
40lb 38-40ct - CV,3/14/2018,1
Micro 20lb 34ct FL,3/14/2018,1
40lb 45ct Sysco/FP,3/14/2018,1
500kg (150-300g),3/14/2018,1
Micro 20lb 30ct,3/14/2018,1
40lb #2 Sysco/FP,3/14/2018,1
40lb 70-80ct - CV,3/14/2018,1
Tray Pack - 4 pk 12 ct,3/14/2018,1
40lb Organic,3/14/2018,1
40lb 55ct Sysco/FP,3/14/2018,1
40lb 55ct,3/14/2018,1
40lb 50ct,3/14/2018,1
"36""Pickouts(2.5""-4.5"")",3/14/2018,1
40lb 65ct Sysco/FP,3/14/2018,1
40lb 55-65ct - CV,3/14/2018,1
40lb 25-28ct - CV,3/14/2018,1
Plastic Bulk Giants,3/14/2018,1
20lb Spec - Bonita No 1,3/14/2018,1
40lb 45ct,3/14/2018,1
500kg Class 2,3/14/2018,1
40lb Murasaki #1,3/14/2018,1
40lb Fingerling,3/15/2018,1
500kg (300-800g),3/15/2018,1
"55"" Bin Giant",3/15/2018,1
40lb 90ct,3/15/2018,1
500kg (150-300g),3/15/2018,1
6kg (300-450g)L1,3/15/2018,1
40lb 38-40ct - CV,3/15/2018,1
40lb 55ct Sysco/FP,3/15/2018,1
"36""Pickouts(2.5""-4.5"")",3/15/2018,1
18kg (600-800g),3/15/2018,1
40lb 55ct,3/15/2018,1
HP StkHse (12-16oz),3/15/2018,1
6kg (450-600g)L2,3/15/2018,1
40lb Med Sysco/FP,3/15/2018,1
40lb Organic,3/16/2018,1
40lb Jmbo Sysco/FP,3/16/2018,1
18kg (600-800g),3/16/2018,1
40lb 75ct Sysco/FP,3/16/2018,1
18kg (300-450g),3/16/2018,1
40lb 25-28ct - CV,3/16/2018,1
40lb Fingerling,3/16/2018,1
40lb 65ct Sysco/FP,3/16/2018,1
500kg (600-800g),3/16/2018,1
40lb 45ct Sysco/FP,3/16/2018,1
"55"" Bin Giant",3/16/2018,1
18kg (100-150g),3/16/2018,1
"36""Pickouts(2.5""-4.5"")",3/16/2018,1
500kg Class 2,3/16/2018,1
500kg (150-300g),3/16/2018,1
40lb Spc-Purple,3/16/2018,1
40lb Marble Mix,3/16/2018,1
40lb #2 Sysco/FP,3/16/2018,1
6kg (300-450g)L1,3/16/2018,1
40lb 90ct,3/16/2018,1
"55"" Bin Giant",3/19/2018,1
40lb 55ct Sysco/FP,3/19/2018,1
12ct Steam Bags,3/19/2018,1
40lb 110ct,3/19/2018,1
18kg (150-300g),3/19/2018,1
40lb 90ct,3/19/2018,1
40lb No 1,3/19/2018,1
40lb 100ct,3/19/2018,1
40lb 33ct,3/19/2018,1
40lb 45ct Sysco/FP,3/19/2018,1
Micro 20lb 25ct,3/19/2018,1
40lb Bonita (White),3/19/2018,1
40lb 65ct Sysco/FP,3/19/2018,1
12/3lb Bags,3/19/2018,1
Micro 20lb 34ct FL,3/19/2018,1
40lb 25-28ct - CV,3/19/2018,1
40lb #2 Sysco/FP,3/19/2018,1
500kg (300-800g),3/19/2018,1
500kg (150-300g),3/19/2018,1
500kg (300-800g),3/20/2018,1
40lb 55ct Sysco/FP,3/20/2018,1
40lb 25-28ct - CV,3/20/2018,1
40lb 70-80ct - CV,3/20/2018,1
40lb 100ct,3/20/2018,1
40lb Jumbo,3/20/2018,1
40lb Med Sysco/FP,3/20/2018,1
18kg (100-150g),3/20/2018,1
40lb 75ct Sysco/FP,3/20/2018,1
40lb 65ct Sysco/FP,3/20/2018,1
40lb 38-40ct - CV,3/20/2018,1
500kg (150-300g),3/20/2018,1
500kg (300-800g),3/21/2018,1
40lb Jumbo,3/21/2018,1
SHP Bin - Mix,3/21/2018,1
40lb 65-85ct,3/21/2018,1
40lb 55ct Sysco/FP,3/21/2018,1
40lb 100ct,3/21/2018,1
6kg (300-450g)L1,3/21/2018,1
40lb Jmbo Sysco/FP,3/21/2018,1
Micro 20lb 30ct,3/21/2018,1
Micro - 6Kg (24ct),3/21/2018,1
40lb Organic,3/21/2018,1
40lb 65ct Sysco/FP,3/21/2018,1
500kg Class 2,3/21/2018,1
40lb Bonita Mix,3/21/2018,1
6kg (450-600g)L2,3/21/2018,1
40lb 90ct,3/21/2018,1
40lb 55ct,3/21/2018,1
"55"" Bin Giant",3/21/2018,1
500kg (150-300g),3/21/2018,1
20lb Spec - Bonita No 1,3/21/2018,1
40lb 75ct Sysco/FP,3/21/2018,1
40lb 45ct Sysco/FP,3/21/2018,1
Tray Pack - 4 pk 12 ct,3/21/2018,1
500kg Class 2,3/22/2018,1
500kg Giant,3/22/2018,1
40lb Organic,3/22/2018,1
40lb Jumbo,3/22/2018,1
6kg (300-450g)L1,3/23/2018,1
500kg (300-800g),3/23/2018,1
6kg (450-600g)L2,3/23/2018,1
40lb Organic,3/23/2018,1
12/3lb Bags,3/23/2018,1
40lb Spc-Purple,3/23/2018,1
40lb 35ct Sysco/FP,3/23/2018,1
20lb Fingerling,3/23/2018,1
18kg (150-300g),3/23/2018,1
40lb Marble Mix,3/23/2018,1
40lb #2 Sysco/FP,3/23/2018,1
18kg (100-150g),3/23/2018,1
40lb #1 Sysco/FP,3/23/2018,1
500kg Giant,3/23/2018,1
40lb 55ct Sysco/FP,3/23/2018,1
Micro 20lb 34ct FL,3/23/2018,1
40lb 55ct,3/23/2018,1
40lb No 1,3/23/2018,1
"55"" Bin Giant",3/23/2018,1
40lb 65ct Sysco/FP,3/23/2018,1
40lb Fingerling,3/23/2018,1
40lb 45ct Sysco/FP,3/23/2018,1
500kg (150-300g),3/23/2018,1
40lb 25-28ct - CV,3/24/2018,1
Micro 20lb 34ct FL,3/24/2018,1
20lb Fingerling,3/24/2018,1
40lb Jumbo,3/24/2018,1
18kg (150-300g),3/24/2018,1
40lb 30ct,3/24/2018,1
40lb Bonita (White),3/24/2018,1
40lb 55ct Sysco/FP,3/24/2018,1
40lb No 1,3/24/2018,1
40lb #1 Sysco/FP,3/24/2018,1
40lb 35ct Sysco/FP,3/24/2018,1
18kg (600-800g),3/26/2018,1
40lb 45ct Sysco/FP,3/26/2018,1
40lb 70ct,3/26/2018,1
18kg (150-300g),3/26/2018,1
500kg Class 2,3/26/2018,1
40lb 50ct,3/26/2018,1
40lb Organic,3/26/2018,1
40lb #1 Sysco/FP,3/26/2018,1
40lb 35ct Sysco/FP,3/26/2018,1
40lb 85-90ct Sy/FP,3/26/2018,1
40lb 55ct,3/26/2018,1
40lb 55ct Sysco/FP,3/26/2018,1
500kg Giant,3/26/2018,1
"55"" Bin Giant",3/26/2018,1
500kg (300-800g),3/26/2018,1
40lb 75ct Sysco/FP,3/26/2018,1
40lb 65-85ct,3/26/2018,1
40lb Fingerling,3/26/2018,1
40lb 33ct,3/26/2018,1
40lb 38-40ct - CV,3/26/2018,1
500kg (150-300g),3/26/2018,1
40lb 45ct,3/26/2018,1
40lb 90ct,3/26/2018,1
6kg (300-450g)L1,3/26/2018,1
40lb 25-28ct - CV,3/27/2018,1
Micro 20lb 30ct,3/27/2018,1
40lb 65-85ct,3/27/2018,1
40lb Organic,3/27/2018,1
40lb 120ct - CV,3/27/2018,1
40lb 70-80ct - CV,3/27/2018,1
40lb No 2,3/27/2018,1
8/3lb Bags,3/27/2018,1
40lb 55ct Sysco/FP,3/27/2018,1
40lb 90ct,3/27/2018,1
40lb 65ct Sysco/FP,3/27/2018,1
40lb #1 Sysco/FP,3/27/2018,1
18kg (150-300g),3/27/2018,1
500kg Giant,3/27/2018,1
Micro 20lb 34ct FL,3/27/2018,1
"55"" Bin Giant",3/27/2018,1
500kg (300-800g),3/27/2018,1
40lb Jumbo,3/27/2018,1
40lb 45ct Sysco/FP,3/27/2018,1
40lb 40-50ct - CV,3/27/2018,1
40lb 38-40ct - CV,3/27/2018,1
500kg (150-300g),3/27/2018,1
40lb 55ct,3/27/2018,1
18kg (600-800g),3/27/2018,1
40lb Bonita (White),3/27/2018,1
18kg (100-150g),3/27/2018,1
500kg (150-300g),3/28/2018,1
18kg (600-800g),3/28/2018,1
"55"" Bin Giant",3/28/2018,1
Micro - 6Kg (24ct),3/28/2018,1
500kg Class 2,3/28/2018,1
18kg (150-300g),3/28/2018,1
40lb 35ct Sysco/FP,3/28/2018,1
40lb Organic,3/28/2018,1
40lb Spc-Purple,3/28/2018,1
8/3lb Bags,3/28/2018,1
500kg Giant,3/28/2018,1
500kg (300-800g),3/28/2018,1
40lb 38-40ct - CV,3/28/2018,1
Micro 20lb 34ct FL,3/28/2018,1
Plastic Bulk Giants,3/28/2018,1
20lb Spec - Bonita No 1,3/28/2018,1
40lb #2 Sysco/FP,3/28/2018,1
40lb No 1,3/28/2018,1
40lb 45ct Sysco/FP,3/28/2018,1
40lb 90ct,3/28/2018,1
Tray Pack - 4 pk 12 ct,3/28/2018,1
40lb 35ct Sysco/FP,3/29/2018,1
"55"" Bin Giant",3/29/2018,1
40lb 70ct,3/29/2018,1
40lb Fingerling,3/29/2018,1
500kg (300-800g),3/29/2018,1
40lb 90ct,3/29/2018,1
18kg (150-300g),3/29/2018,1
40lb 55ct,3/29/2018,1
SHP Bin - Mix,3/29/2018,1
40lb 65ct,3/29/2018,1
40lb No 1 - TFM,3/29/2018,1
